date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink,F13,F14,F15
2020-02-21 15:09:34.000,WHO,NULL,9,71,82,"""As of 6am GVA time this morning, #China has reported a total of 75,567 cases of #COVID19 to WHO, including 2,239 deaths. In the past 24 hours, has reported 892 new confirmed cases and 118 deaths""-@DrTedros #coronavirus",NULL,@DrTedros,#China #COVID19 #coronavirus,1.23087219351031E+18,https://twitter.com/WHO/status/1230872193510318086,NULL,NULL,NULL
2020-02-21 15:08:04.000,WHO,NULL,164,536,779,Daily media briefing on #COVID19 with @DrTedros,NULL,@DrTedros,#COVID19,1.23087181960055E+18,https://twitter.com/WHO/status/1230871819600556033,NULL,NULL,NULL
2020-02-20 21:35:30.000,WHO,NULL,74,196,347,"In line with the Intl Health Regulations, all countries鈥?IHR National Focal Points were requested to immediately report any new confirmed case of #COVID19 within 48h, &amp; provide information related to clinical, epidemiological &amp; travel history http",NULL,NULL,#COVID19 #coronavirus,1.23060692946409E+18,https://twitter.com/WHO/status/1230606929464090640,NULL,NULL,NULL
2020-02-20 17:01:54.000,WHO,NULL,6,32,59,The full briefing on #COVID19 by @DrTedros ,NULL,@DrTedros,#COVID19,1.23053807531239E+18,https://twitter.com/WHO/status/1230538075312398336,NULL,NULL,NULL
2020-02-20 15:22:14.000,WHO,NULL,16,40,94,"""You will get sick of me saying that the window of opportunity remains open for us to contain this #COVID19 outbreak. WHO is doing everything we can to seize that window of opportunity, and we urge the international community to do the same""-@DrTedros #co",NULL,@DrTedros,#COVID19 #coronavirus,1.23051299511938E+18,https://twitter.com/WHO/status/1230512995119386626,NULL,NULL,NULL
2020-02-20 15:21:50.000,WHO,NULL,3,25,49,"We鈥檙e partnering with the @AfricaCDC to coordinate our efforts to prepare African countries for the potential arrival of the #coronavirus"-@DrTedros #COVID19,NULL,@AfricaCDC @DrTedros,#coronavirus #COVID19,1.23051289276153E+18,https://twitter.com/WHO/status/1230512892761530368,NULL,NULL,NULL
2020-02-20 15:21:14.000,WHO,NULL,2,15,39,"Today we had a call with faith-based organizations as another way of reaching communities with messages to prevent #coronavirus infection"-@DrTedros #COVID19,NULL,@DrTedros,#coronavirus #COVID19,1.23051274443841E+18,https://twitter.com/WHO/status/1230512744438411264,NULL,NULL,NULL
2020-02-20 15:20:51.000,WHO,NULL,5,21,44,"I鈥檝e written to 12 chief executives of manufacturers of personal protective equipment to seek their cooperation to ensure supply to protect #healthworkers"-@DrTedros #COVID19 #coronavirus,NULL,@DrTedros,#healthworkers #COVID19 #coronavirus,1.23051264858596E+18,https://twitter.com/WHO/status/1230512648585961472,NULL,NULL,NULL
2020-02-20 15:19:45.000,WHO,NULL,1,22,50,"""We鈥檝e also set up an online platform where clinicians can share anonymized patient data, so we can build a clearer picture of the disease. What we鈥檙e seeing is that the earlier patients are tested and treated, the better they do""-@DrTedros #COVID19 #coro",NULL,@DrTedros,#COVID19 #coronavirus,1.23051237089782E+18,https://twitter.com/WHO/status/1230512370897821698,NULL,NULL,NULL
2020-02-20 15:19:25.000,WHO,NULL,4,19,35,"""Twice a week we have a call with clinical experts who are treating patients with #COVID19, including front-line workers in #China, to share information about the progression of disease and what works and what doesn鈥檛 in treatment""-@DrTedros #coronavirus",NULL,@DrTedros,#COVID19 #China #coronavirus,1.23051228623998E+18,https://twitter.com/WHO/status/1230512286239989761,NULL,NULL,NULL
2020-02-20 15:19:01.000,WHO,NULL,2,12,30,"""Today we are holding a second call with @UN country representatives, to brief them on the measures they can take at country level to coordinate the UN #COVID19 response""-@DrTedros #coronavirus",NULL,@UN @DrTedros,#COVID19 #coronavirus,1.23051218623945E+18,https://twitter.com/WHO/status/1230512186239455232,NULL,NULL,NULL
2020-02-20 15:18:42.000,WHO,NULL,1,19,33,"""Two weeks ago, I briefed the @UN Secretary-General @antonioguterres and we agreed to activate the United Nations Crisis Management Team, led by @DrMikeRyan""-@DrTedros #COVID19 #coronavirus",NULL,@UN @antonioguterres @DrMikeRyan @DrTedros,#COVID19 #coronavirus,1.23051210441687E+18,https://twitter.com/WHO/status/1230512104416870401,NULL,NULL,NULL
2020-02-20 15:17:36.000,WHO,NULL,2,12,30,"""Yesterday we held the first of what will be weekly briefings with diplomatic missions here in Geneva, to keep our Member States informed 鈥?and we are holding these daily news briefings to keep the media informed""-@DrTedros #COVID19 #coronavirus",NULL,@DrTedros,#COVID19 #coronavirus,1.23051182793259E+18,https://twitter.com/WHO/status/1230511827932590095,NULL,NULL,NULL
2020-02-20 15:17:20.000,WHO,NULL,2,13,41,"""We鈥檝e convened the WHO Health Security Council, a daily meeting of myself, @DrMikeRyan, the Regional Directors &amp; other senior staff, to review the evolution of the #COVID19 outbreak and coordinate the response""-@DrTedros #coronavirus",NULL,@DrMikeRyan @DrTedros,#COVID19 #coronavirus,1.23051176134389E+18,https://twitter.com/WHO/status/1230511761343893508,NULL,NULL,NULL
2020-02-20 15:16:44.000,WHO,NULL,1,20,57,"""The team has been brought together through the Global Outbreak Alert and Response Network, and includes experts in epidemiology, virology, clinical management, outbreak control and public health""-@DrTedros #COVID19 #coronavirus",NULL,@DrTedros,#COVID19 #coronavirus,1.23051160908646E+18,https://twitter.com/WHO/status/1230511609086464000,NULL,NULL,NULL
2020-02-20 15:15:23.000,WHO,NULL,2,18,40,"""In addition to monitoring the evolution of the #COVID19 outbreak, WHO鈥檚 main role is to work with countries and partners to coordinate the global response. We鈥檙e doing that in several ways, both internally and externally""-@DrTedros #coronavirus",NULL,@DrTedros,#COVID19 #coronavirus,1.23051126928911E+18,https://twitter.com/WHO/status/1230511269289111552,NULL,NULL,NULL
2020-02-20 15:15:07.000,WHO,NULL,2,31,40,"""#Japan is in regular contact with other countries through a mechanism set up under the International Health Regulations, so those countries can follow up with their nationals who were passengers on the ship""-@DrTedros #COVID19 #coronavirus",NULL,@DrTedros,#Japan #COVID19 #coronavirus,1.23051120313643E+18,https://twitter.com/WHO/status/1230511203136438272,NULL,NULL,NULL
2020-02-20 15:14:54.000,WHO,NULL,5,36,46,"#Japan has also advised passengers to stay at home for a further 14 days and monitor their temperature and has set up a hotline for passengers to call if they have concerns"-@DrTedros #COVID19 #coronavirus,NULL,@DrTedros,#Japan #COVID19 #coronavirus,1.23051114861476E+18,https://twitter.com/WHO/status/1230511148614766592,NULL,NULL,NULL
2020-02-20 15:14:31.000,WHO,NULL,5,55,65,"""Outside #China, there are now 1076 #COVID19 cases in 26 countries, with seven deaths. In the past 24 hours the Islamic Republic of #Iran has reported 5 cases, 2 of which have died""-@DrTedros #coronavirus",NULL,@DrTedros,#China #COVID19 #Iran #coronavirus,1.23051105180606E+18,https://twitter.com/WHO/status/1230511051806060546,NULL,NULL,NULL
2020-02-20 15:14:01.000,WHO,NULL,15,73,83,"""As of 6am GVA time this morning, #China has reported 74,675 cases of #COVID19 to WHO, including 2121 deaths. The data from continue to show a decline in new cases. Once again, we鈥檙e encouraged by this trend, but this is no time for complacency""-@DrTedros",NULL,@DrTedros,#China #COVID19 #coronavirus,1.23051092788112E+18,https://twitter.com/WHO/status/1230510927881129985,NULL,NULL,NULL
2020-02-20 15:12:02.000,WHO,NULL,94,416,601,Daily media briefing on #COVID19 with @DrTedros,NULL,@DrTedros,#COVID19,1.23051042614575E+18,https://twitter.com/WHO/status/1230510426145751040,NULL,NULL,NULL
2020-02-19 19:49:34.000,WHO,NULL,98,330,595,"WHO is working with an international network of statisticians & mathematical modelers to estimate key epidemiologic parameters of #COVID19, such as the incubation period, case fatality ratio, serial interval. WHO Situation Report 19 February http://bit.ly",NULL,NULL,#COVID19 #coronavirus,1.23021788228766E+18,https://twitter.com/WHO/status/1230217882287661056,NULL,NULL,NULL
2020-02-19 14:13:33.000,WHO,NULL,17,144,243,"Following updates on #COVID19? Check out WHO's database of publications on the #coronavirus disease and outbreak. Updated daily, Mon.-Fri. Bookmark it http://bit.ly/2SIFLJY",NULL,NULL,#COVID19 #coronavirus,1.23013332331552E+18,https://twitter.com/WHO/status/1230133323315523584,NULL,NULL,NULL
2020-02-19 02:10:24.000,WHO,NULL,10,56,126,"As of 17 February, 37 shipments of #COVID19 laboratory testing kits have been dispatched to 34 countries and three regional offices. In total, 56 countries will be receiving these kits. WHO Situation Report 18 February http://bit.ly/327X0r5 #coronavirus",NULL,NULL,#COVID19 #coronavirus,1.22995133511149E+18,https://twitter.com/WHO/status/1229951335111499779,NULL,NULL,NULL
2020-02-18 20:37:42.000,WHO,NULL,8,47,111,"WHO is working with personal protective equipment suppliers, governments and health workers to make better use of current supplies and address gaps together. WHO Situation Report 18 February http://bit.ly/327X0r5 #coronavirus #COVID19",NULL,NULL,#coronavirus #COVID19,1.22986760713586E+18,https://twitter.com/WHO/status/1229867607135866880,NULL,NULL,NULL
2020-02-18 20:24:25.000,WHO,NULL,7,58,103,"Due to the growing demand and consumption of personal protective equipment, WHO has developed advice on the rational use of this equipment. WHO Situation Report 18 February http://bit.ly/327X0r5 #coronavirus",NULL,NULL,#coronavirus,1.22986426521926E+18,https://twitter.com/WHO/status/1229864265219264513,NULL,NULL,NULL
2020-02-18 19:52:53.000,WHO,NULL,46,218,435,"To mitigate global shortages of some supplies for #COVID19, WHO has dispatched over 12,000kg personal protective equipment to priority countries in the @WHOWPRO, @WHOSEARO &amp; @WHOAFRO. WHO Situation Report 18 February http://bit.ly/327X0r5 #coronavirus",NULL,@WHOWPRO @WHOSEARO @WHOAFRO,#COVID19 #coronavirus,1.22985633161778E+18,https://twitter.com/WHO/status/1229856331617783808,NULL,NULL,NULL
2020-02-18 16:31:51.000,WHO,NULL,8,30,52,The full briefing on #COVID19 by @DrTedros ,NULL,@DrTedros,#COVID19,1.22980573699099E+18,https://twitter.com/WHO/status/1229805736990998528,NULL,NULL,NULL
2020-02-18 16:13:48.000,WHO,NULL,9,32,68,"We鈥檙e working with partners in some of the most fragile contexts to prepare countries for the arrival of the #coronavirus. We still have a chance of preventing a broader global crisis. WHO will continue working night &amp; day with all countries to prepa,NULL,@DrTedros,#coronavirus #COVID19,1.2298011971855E+18,https://twitter.com/WHO/status/1229801197185503233,NULL,NULL,NULL
2020-02-18 16:12:08.000,WHO,NULL,4,30,58,"""Other countries like , &amp; are running workshops with the media to ensure accurate &amp; reliable reporting. Several countries are prioritizing surveillance and monitoring at ports of entry, including , , , , and ""-@DrTedros #COVID19 #coronavirus",NULL,@DrTedros,#COVID19 #coronavirus,1.22980077870299E+18,https://twitter.com/WHO/status/1229800778702999552,NULL,NULL,NULL
2020-02-18 16:10:15.000,WHO,NULL,2,23,45,"Some countries in @WHOAFRO including #DRC are now leveraging the capacity they have built up to test for Ebola to test for #COVID19. This is a great example of how investing in health systems can pay dividends for health security"-@DrTedros #coronavirus,NULL,@WHOAFRO @DrTedros,#DRC #COVID19 #coronavirus,1.22980030495212E+18,https://twitter.com/WHO/status/1229800304952123392,NULL,NULL,NULL
2020-02-18 16:09:41.000,WHO,WHO,1,17,39,"""Many of these countries have been sending samples to other countries for testing, waiting several days for results. Now they can do it themselves, within 24-48 hours""-@DrTedros #COVID19 #coronavirus",NULL,@DrTedros,#COVID19 #coronavirus,1.22980016068491E+18,https://twitter.com/WHO/status/1229800160684912641,NULL,NULL,NULL
2020-02-18 16:09:21.000,WHO,NULL,1,14,29,"""By the end of the week, 40 countries in @WHOAFRO and 29 in @pahowho are due to have the ability to detect #COVID19""-@DrTedros #coronavirus",NULL,@WHOAFRO @pahowho @DrTedros,#COVID19 #coronavirus,1.2298000764758E+18,https://twitter.com/WHO/status/1229800076475805697,NULL,NULL,NULL
2020-02-18 16:07:22.000,WHO,NULL,3,19,37,"""Many countries are taking steps to prepare themselves, with WHO support. We鈥檝e shipped supplies of personal protective equipment to 21 countries & will ship to another 106 countries in the coming weeks""-@DrTedros #COVID19 #coronavirus",NULL,@DrTedros,#COVID19 #coronavirus,1.22979957874621E+18,https://twitter.com/WHO/status/1229799578746212353,NULL,NULL,NULL
2020-02-18 16:06:44.000,WHO,NULL,3,20,44,"""These signals show the importance of all countries being ready for the arrival of the #coronavirus, to treat patients with dignity &amp; compassion, to protect #healthworkers &amp; to prevent onward transmission""-@DrTedros #COVID19",NULL,@DrTedros,#coronavirus #healthworkers #COVID19,1.22979941967715E+18,https://twitter.com/WHO/status/1229799419677151232,NULL,NULL,NULL
2020-02-18 16:05:39.000,WHO,NULL,3,12,35,"I also spoke to the Minister of Health of #Malaysia to discuss the #Westerdam case and other aspects of their preparations"-@DrTedros #COVID19 #coronavirus,NULL,@DrTedros,#Malaysia #Westerdam #COVID19 #coronavirus,1.22979914688802E+18,https://twitter.com/WHO/status/1229799146888028160,NULL,NULL,NULL
2020-02-18 16:01:03.000,WHO,DrTedros,4,45,94,"""#Singapore is leaving no stone unturned, testing every case of influenza-like illness and pneumonia. So far they have not found evidence of #COVID19 community transmission""-@DrTedros #coronavirus",NULL,@DrTedros,#Singapore #COVID19 #coronavirus,1.22979798788861E+18,https://twitter.com/WHO/status/1229797987888615425,NULL,NULL,NULL
2020-02-18 16:00:26.000,WHO,DrTedros,1,28,54,"""Yesterday I spoke to #Singapore鈥檚 Minister of Health and we are very impressed with the efforts they are making to find every #COVID19 case, follow up with contacts, and stop transmission""-@DrTedros #coronavirus",NULL,@DrTedros,#Singapore #COVID19 #coronavirus,1.22979783167595E+18,https://twitter.com/WHO/status/1229797831675957248,NULL,NULL,NULL
2020-02-18 15:59:40.000,WHO,NULL,3,15,36,"""We鈥檙e following up with countries to get more information about what happens about each #COVID19 case &amp; the outcome. However, we have not yet seen the sustained local transmission, except in specific circumstances like the #DiamondPrincess cruise shi",NULL,@DrTedros,#COVID19 #DiamondPrincess #coronavirus,1.2297976382766E+18,https://twitter.com/WHO/status/1229797638276603908,NULL,NULL,NULL
2020-02-18 15:58:40.000,WHO,NULL,3,36,54,"So far there are 92 #COVID19 cases in 12 countries outside #China of human-to-human transmission. At the moment we don鈥檛 have enough data on cases outside to make a meaningful comparison on the severity of disease or the case fatality rate"-@DrTedros #co,NULL,@DrTedros,#COVID19 #China #coronavirus,1.22979738791011E+18,https://twitter.com/WHO/status/1229797387910119424,NULL,NULL,NULL
2020-02-18 15:57:46.000,WHO,NULL,4,25,52,"We have now had cases of #COVID19 outside #China for more than a month. We are supporting national authorities in every country that has cases to track the virus and understand how people were infected"-@DrTedros #coronavirus,NULL,@DrTedros,#COVID19 #China #coronavirus,1.22979716002528E+18,https://twitter.com/WHO/status/1229797160025280513,NULL,NULL,NULL
2020-02-18 15:56:48.000,WHO,NULL,12,42,50,"""In the past 24 hours, there have been 110 new #COVID19 cases outside #China, including 99 on the #DiamondPrincess cruise ship""-@DrTedros #coronavirus",NULL,@DrTedros,#COVID19 #China #DiamondPrincess #coronavirus,1.22979691904993E+18,https://twitter.com/WHO/status/1229796919049936901,NULL,NULL,NULL
2020-02-18 15:55:33.000,WHO,NULL,4,33,59,"""As of 6am GVA time this morning, #China has reported 72,528 #COVID19 cases to WHO, incl. 1870 deaths. In the past 24h, has reported 1,891 new cases, including both clinically- &amp; lab-confirmed cases. Outside , there are now 804 cases in 25 countries, ",NULL,@DrTedros,#China #COVID19,1.22979660191441E+18,https://twitter.com/WHO/status/1229796601914417152,NULL,NULL,NULL
2020-02-18 15:47:45.000,WHO,NULL,2,13,40,"""Although we are now devoting a lot of attention to #COVID19, WHO is still responding to many other emergencies around the world""-@DrTedros",NULL,@DrTedros,#COVID19,1.22979464082978E+18,https://twitter.com/WHO/status/1229794640829788165,NULL,NULL,NULL
2020-02-18 15:46:20.000,WHO,NULL,4,32,56,"""I鈥檇 like to start today by talking not about #COVID19, but about #Syria. Since the 1st of December, dozens of health facilities have suspended services in the Idleb &amp; Aleppo areas. Out of nearly 550 health facilities in northwest Syria, only about ha",NULL,@DrTedros,#COVID19 #Syria,1.22979428515282E+18,https://twitter.com/WHO/status/1229794285152821248,NULL,NULL,NULL
2020-02-18 15:45:58.000,WHO,NULL,55,204,322,LIVE on #Periscope: Daily media briefing on #COVID19 with @DrTedros,NULL,@DrTedros,#Periscope #Periscope #COVID19,1.22979419302072E+18,https://twitter.com/WHO/status/1229794193020723202,NULL,NULL,NULL
2020-02-18 15:44:45.000,WHO,NULL,41,316,542,Daily media briefing on #COVID19 with @DrTedros,NULL,@DrTedros,#COVID19,1.22979388778016E+18,https://twitter.com/WHO/status/1229793887780163584,NULL,NULL,NULL
2020-02-18 14:12:22.000,WHO,NULL,8,163,217,FACT: The new coronavirus cannot be transmitted through mosquito bites http://bit.ly/COVID19Mythbusters #COVID19 #KnowtheFacts,NULL,NULL,#COVID19 #KnowtheFacts,1.22977063788084E+18,https://twitter.com/WHO/status/1229770637880840194,NULL,NULL,NULL
2020-02-18 13:49:30.000,WHO,NULL,35,198,289,"FACT: The risk of being infected with the new #coronavirus by touching coins, banknotes, credit cards and other objects, is very low http://bit.ly/COVID19Mythbusters #COVID19 #KnowtheFacts",NULL,NULL,#coronavirus #COVID19 #KnowtheFacts,1.22976488199963E+18,https://twitter.com/WHO/status/1229764881999638530,NULL,NULL,NULL
2020-02-18 11:41:15.000,WHO,NULL,14,248,383,Q: What can I do to protect myself from #COVID19? A: http://bit.ly/2tMEBmu #coronavirus,NULL,NULL,#COVID19 #coronavirus,1.2297326088898E+18,https://twitter.com/WHO/status/1229732608889802753,NULL,NULL,NULL
2020-02-18 11:04:55.000,WHO,NULL,53,521,728,FACT: Cold weather and snow cannot kill the new #coronavirus http://bit.ly/COVID19Mythbusters #COVID19 #KnowtheFacts,NULL,NULL,#coronavirus #COVID19 #KnowtheFacts,1.22972346508889E+18,https://twitter.com/WHO/status/1229723465088892928,NULL,NULL,NULL
2020-02-18 06:47:07.000,WHO,NULL,12,80,164,"Based on the evidence currently available about #COVID19, WHO has developed guidance documents for managing public health events at Points of Entry and mass gatherings http://bit.ly/2wsBaTz WHO Situation Report 17 February 2020 http://bit.ly/37G1Kpb #coro",NULL,NULL,#COVID19 #coronavirus,1.22965858461252E+18,https://twitter.com/WHO/status/1229658584612528133,NULL,NULL,NULL
2020-02-17 21:03:43.000,WHO,NULL,127,322,608,"From today, WHO will report all #COVID19 confirmed cases, including laboratory-confirmed as previously reported, and clinically diagnosed cases (currently only applicable to Hubei province, #China ) WHO Situation Report 17 February 2020 http://bit.ly/37G1",NULL,NULL,#COVID19 #China,1.22951176968672E+18,https://twitter.com/WHO/status/1229511769686728706,NULL,NULL,NULL
2020-02-17 15:51:57.000,WHO,NULL,17,73,119,The full briefing on #COVID19 by @DrTedros ,NULL,@DrTedros,#COVID19,1.22943330787359E+18,https://twitter.com/WHO/status/1229433307873599488,NULL,NULL,NULL
2020-02-17 15:42:01.000,WHO,NULL,15,73,154,"We鈥檝e put out a call for $675 million to support countries to prepare. I thank those donors who have contributed. We have a window of opportunity. We don鈥檛 know how long it will remain open. Let鈥檚 not squander it"-@DrTedros #COVID19,NULL,@DrTedros,#COVID19,1.22943081197744E+18,https://twitter.com/WHO/status/1229430811977449473,NULL,NULL,NULL
2020-02-17 15:41:02.000,WHO,NULL,7,30,81,"WHO is continuing to work night and day on several fronts to prepare countries. We鈥檙e sending testing kits to laboratories around the "-@DrTedros #COVID19 #coronavirus,NULL,@DrTedros,#COVID19 #coronavirus,1.22943056457642E+18,https://twitter.com/WHO/status/1229430564576428033,NULL,NULL,NULL
2020-02-17 15:40:53.000,WHO,NULL,2,22,61,"We thank all partners who have made their experts available through the GOARN framework"-@DrTedros #COVID19 #coronavirus,NULL,@DrTedros,#COVID19 #coronavirus,1.22943052393366E+18,https://twitter.com/WHO/status/1229430523933667329,NULL,NULL,NULL
2020-02-17 15:40:42.000,WHO,NULL,7,42,81,"The international team of experts now on the ground in #China is working with Chinese counterparts to better understand address those gaps and improve our understanding of the #COVID19 outbreak"-@DrTedros #coronavirus,NULL,@DrTedros,#China #COVID19 #coronavirus,1.22943048026264E+18,https://twitter.com/WHO/status/1229430480262647817,NULL,NULL,NULL
2020-02-17 15:40:26.000,WHO,NULL,18,125,172,"""In 2% of reported #COVID19 cases, the virus is fatal &amp; the risk of death increases the older you are. We see relatively few cases among children. More research is needed to understand why. These new data address some of the gaps in our understanding,",NULL,@DrTedros,#COVID19,1.22943041061195E+18,https://twitter.com/WHO/status/1229430410611953664,NULL,NULL,NULL
2020-02-17 15:39:59.000,WHO,NULL,27,327,362,"""Over 80% of patients have mild #COVID19 &amp; will recover. In about 14% of cases, the virus causes severe disease, including pneumonia &amp; shortness of breath. And about 5% of patients have critical disease incl. respiratory failure, septic shock &amp",NULL,@DrTedros,#COVID19,1.22943029899735E+18,https://twitter.com/WHO/status/1229430298997350402,NULL,NULL,NULL
2020-02-17 15:39:32.000,WHO,NULL,14,70,105,"It鈥檚 too early to tell if this reported decline will continue. Every scenario is still on the table. It also appears that #COVID19 is not as deadly as other coronaviruses including SARS and MERS"-@DrTedros #coronavirus,NULL,@DrTedros,#COVID19 #coronavirus,1.22943018546598E+18,https://twitter.com/WHO/status/1229430185465982978,NULL,NULL,NULL
2020-02-17 15:39:15.000,WHO,NULL,7,47,92,"The data also appear to show a decline in new #COVID19 cases. This trend must be interpreted very cautiously. Trends can change as new populations are affected"-@DrTedros #coronavirus,NULL,@DrTedros,#COVID19 #coronavirus,1.22943011514008E+18,https://twitter.com/WHO/status/1229430115140087809,NULL,NULL,NULL
2020-02-17 15:39:01.000,WHO,NULL,2,28,62,"They [the data] are very important in enabling WHO to provide good evidence-based advice to countries. We encourage all countries to share their data publicly"-@DrTedros #coronavirus,NULL,@DrTedros,#coronavirus,1.22943005664205E+18,https://twitter.com/WHO/status/1229430056642056193,NULL,NULL,NULL
2020-02-17 15:38:49.000,WHO,NULL,11,60,91,"""Today #China has published a paper with detailed data on over 44,000 confirmed cases of #COVID19. These data give us a better understanding about the age range of people affected, the severity of the disease and the mortality rate""-@DrTedros #coronavirus",NULL,@DrTedros,#China #COVID19 #coronavirus,1.22943000576516E+18,https://twitter.com/WHO/status/1229430005765169153,NULL,NULL,NULL
2020-02-17 15:38:26.000,WHO,NULL,9,57,73,"""Outside #China, WHO has received reports of 694 #COVID19 cases from 25 countries &amp; three deaths. As more data comes in from , we鈥檙e starting to get a clearer picture of the outbreak, how it鈥檚 developing &amp; where it could be headed""-@DrTedros #coro",NULL,@DrTedros,#China #COVID19 #coronavirus,1.22942990898164E+18,https://twitter.com/WHO/status/1229429908981649409,NULL,NULL,NULL
2020-02-17 15:38:03.000,WHO,NULL,14,96,108,"""As of 6am GVA time today, #China has reported 70,635 cases of #COVID19 to WHO, including 1772 deaths. In the past 24 hours has reported 2051 new cases, which includes both clinically- &amp; lab-confirmed cases. 94% of new cases continue to come from Hube",NULL,@DrTedros,#China #COVID19,1.22942981023936E+18,https://twitter.com/WHO/status/1229429810239361024,NULL,NULL,NULL
2020-02-17 15:36:16.000,WHO,NULL,107,548,811,Daily media briefing on #COVID19 with @DrTedros,NULL,@DrTedros,#COVID19,1.2294293609579E+18,https://twitter.com/WHO/status/1229429360957902849,NULL,NULL,NULL
2020-02-16 19:53:53.000,WHO,NULL,19,72,114,Several early #COVID19 investigation master protocols or master forms are available for countries to use. More information can be found here http://bit.ly/2SNZ1Vd #coronavirus,NULL,NULL,#COVID19 #coronavirus,1.22913180726798E+18,https://twitter.com/WHO/status/1229131807267983360,NULL,NULL,NULL
2020-02-16 19:47:22.000,WHO,NULL,68,273,466,Studies to assess the epidemiology & clinical characteristics of #COVID19 cases in different settings are critical to furthering our understanding of this #coronavirus &amp; associated disease. WHO Situation Report 16 February 2020 http://bit.ly/2vyWxlv,NULL,NULL,#COVID19 #coronavirus,1.2291301685953E+18,https://twitter.com/WHO/status/1229130168595308549,NULL,NULL,NULL
2020-02-15 14:20:08.000,WHO,NULL,89,178,331,"鈥淭his is a time for facts, not fear. This is a time for rationality, not rumours. This is a time for solidarity, not stigma鈥?@DrTedros at #MSC2020 on #COVID19 #coronavirus",NULL,@DrTedros,#MSC2020 #COVID19 #coronavirus,1.22868542969366E+18,https://twitter.com/WHO/status/1228685429693669390,NULL,NULL,NULL
2020-02-15 14:19:50.000,WHO,NULL,21,57,161,"鈥淚n our fractured and divided , health is one of the few areas in which international cooperation offers the opportunity for countries to work together for a common cause鈥?@DrTedros at #MSC2020 on #COVID19 #coronavirus",NULL,@DrTedros,#MSC2020 #COVID19 #coronavirus,1.22868535123506E+18,https://twitter.com/WHO/status/1228685351235063808,NULL,NULL,NULL
2020-02-15 14:19:37.000,WHO,NULL,20,51,110,"鈥淲e have a choice. Can we come together to face a common and dangerous enemy? Or will we allow fear, suspicion and irrationality to distract and divide us?鈥?DrTedros at #MSC2020 on #COVID19 #coronavirus",NULL,NULL,#MSC2020 #COVID19 #coronavirus,1.22868529823579E+18,https://twitter.com/WHO/status/1228685298235793414,NULL,NULL,NULL
2020-02-15 14:19:21.000,WHO,NULL,23,81,142,"鈥淚t鈥檚 easy to blame. It鈥檚 easy to politicize. It鈥檚 harder to tackle a problem together, and find solutions together. We will all learn lessons from this #COVID19 outbreak. But now is not the time for recriminations or politicization鈥?@DrTedros at #MSC2020",NULL,@DrTedros,#COVID19 #MSC2020 #coronavirus,1.22868522954565E+18,https://twitter.com/WHO/status/1228685229545656320,NULL,NULL,NULL
2020-02-15 14:18:21.000,WHO,WHO,7,60,98,"鈥?we must be guided by solidarity, not stigma. The greatest enemy we face is not the #coronavirus itself; it鈥檚 the stigma that turns us against each other. We must stop stigma and hate!鈥?@DrTedros at #MSC2020 on #COVID19",NULL,@DrTedros,#coronavirus #MSC2020 #COVID19,1.22868497852077E+18,https://twitter.com/WHO/status/1228684978520776704,NULL,NULL,NULL
2020-02-15 14:17:23.000,WHO,NULL,9,62,99,"鈥淣ow more than ever is the time for us to let science and evidence lead policy. If we don鈥檛, we are headed down a dark path that leads nowhere but division and disharmony鈥?@DrTedros at #MSC2020 on #COVID19 #coronavirus",NULL,@DrTedros,#MSC2020 #COVID19 #coronavirus,1.22868473465979E+18,https://twitter.com/WHO/status/1228684734659792896,NULL,NULL,NULL
2020-02-15 14:17:09.000,WHO,NULL,5,26,40,"鈥淚n many countries, measures have been taken by one part of government without appropriate consultation with the health ministry, or consideration of the impact of those measures鈥?@DrTedros at #MSC2020 on #COVID19 #coronavirus",NULL,@DrTedros,#MSC2020 #COVID19 #coronavirus,1.22868467546556E+18,https://twitter.com/WHO/status/1228684675465568259,NULL,NULL,NULL
2020-02-15 14:16:51.000,WHO,WHO,3,35,63,"鈥?this is not a job for the health minister alone. It takes a whole-of-government approach. But that approach must be coherent and coordinated, guided by evidence and public health priorities鈥?@DrTedros at #MSC2020 on #COVID19 #coronavirus",NULL,@DrTedros,#MSC2020 #COVID19 #coronavirus,1.22868460130179E+18,https://twitter.com/WHO/status/1228684601301794816,NULL,NULL,NULL
2020-02-15 14:14:55.000,WHO,NULL,5,43,94,"鈥淲e call on all governments, companies and news organizations to work with us to sound the appropriate level of alarm, without fanning the flames of hysteria.鈥?@DrTedros at #MSC2020 on #COVID19 #coronavirus",NULL,@DrTedros,#MSC2020 #COVID19 #coronavirus,1.22868411500584E+18,https://twitter.com/WHO/status/1228684115005841410,NULL,NULL,NULL
2020-02-15 14:14:36.000,WHO,NULL,9,37,84,"鈥淭hat鈥檚 why we鈥檙e also working with search & media companies like @Facebook, @Google, @Pinterest, @TencentGlobal, @Twitter, @tiktok_us, @YouTube and others to counter the spread of rumours &amp; misinformation鈥?@DrTedros at #MSC2020 on #COVID19 #coronavir",NULL,@Facebook @Google @Pinterest @TencentGlobal @Twitter @tiktok_us @YouTube @DrTedros,#MSC2020 #COVID19 #coronavirus #KnowtheFacts,1.22868403514633E+18,https://twitter.com/WHO/status/1228684035146338309,NULL,NULL,NULL
